Transaction_ID,Timestamp,From_Account,To_Account,Amount,Channel,Sender_Age_Days,Receiver_Age_Days,Sender_Balance_Before,Sender_Balance_After,Layer_Depth,Pattern_Type,Is_Mule
TXN0004813,2024-01-11 10:22:51,ACC00670,ACC00925,6473.71,Branch,3431,3344,51055.6,44581.89,0,Normal,0
TXN0001456,2024-01-11 10:41:50,ACC00216,ACC00877,6972.74,PromptPay,2181,3269,2223.06,-4749.68,0,Normal,0
TXN0000353,2024-01-11 11:06:04,ACC00055,ACC00351,2165.75,Branch,2652,854,-17650.0,-19815.75,0,Normal,0
TXN0005118,2024-01-11 12:51:15,ACC00706,ACC00500,6314.22,Mobile_App,1752,219,50909.16,44594.94,0,Normal,0
TXN0006356,2024-01-11 15:39:31,ACC00880,ACC00434,8299.46,Mobile_App,996,2252,22866.64,14567.18,0,Normal,0
TXN0002006,2024-01-11 15:58:30,ACC00283,ACC00586,7790.76,Mobile_App,1154,1249,35034.28,27243.52,0,Normal,0
TXN0000595,2024-01-11 16:22:46,ACC00089,ACC00138,3120.75,Branch,846,1264,3895.45,774.7,0,Normal,0
TXN0002445,2024-01-11 17:21:15,ACC00344,ACC00505,11236.77,PromptPay,861,2414,13513.31,2276.54,0,Normal,0
TXN0001184,2024-01-11 17:27:54,ACC00180,ACC00086,9142.47,ATM,3255,2783,1151.19,-7991.28,0,Normal,0
TXN0001713,2024-01-11 17:50:00,ACC00247,ACC00223,7709.66,PromptPay,2388,1160,-18085.73,-25795.39,0,Normal,0
TXN0001652,2024-01-11 21:01:51,ACC00239,ACC00389,1219.49,Branch,2126,941,30503.41,29283.92,0,Normal,0
TXN0000565,2024-01-12 08:15:42,ACC00085,ACC00258,11294.18,Mobile_App,2037,1974,18925.03,7630.85,0,Normal,0
TXN0004772,2024-01-12 09:12:20,ACC00663,ACC00521,3668.94,PromptPay,2084,2973,23589.45,19920.51,0,Normal,0
TXN0004701,2024-01-12 09:16:51,ACC00652,ACC00827,4341.2,ATM,3594,3449,58061.28,53720.08,0,Normal,0
TXN0004982,2024-01-12 11:10:50,ACC00690,ACC00261,644.84,Branch,995,675,30545.99,29901.15,0,Normal,0
TXN0005485,2024-01-12 12:09:16,ACC00761,ACC00465,4011.48,Mobile_App,2164,816,26642.14,22630.66,0,Normal,0
TXN0001726,2024-01-12 12:39:29,ACC00249,ACC00608,6975.19,Mobile_App,3169,1966,9595.75,2620.56,0,Normal,0
TXN0003114,2024-01-12 12:40:30,ACC00431,ACC00147,9213.26,PromptPay,480,1934,9696.1,482.84,0,Normal,0
TXN0005016,2024-01-12 14:05:11,ACC00693,ACC00817,8641.11,Branch,369,2179,-1801.3,-10442.41,0,Normal,0
TXN0004271,2024-01-12 14:22:10,ACC00590,ACC00778,10252.89,PromptPay,336,1748,30432.86,20179.97,0,Normal,0
TXN0002690,2024-01-12 15:04:05,ACC00379,ACC00308,1025.16,ATM,414,3166,44918.23,43893.07,0,Normal,0
TXN0002421,2024-01-12 15:30:24,ACC00340,ACC00316,5022.62,Mobile_App,240,3162,74548.83,69526.21,0,Normal,0
TXN0002667,2024-01-12 16:34:32,ACC00376,ACC00641,7113.62,Mobile_App,429,1902,-4061.67,-11175.29,0,Normal,0
TXN0005036,2024-01-12 17:15:17,ACC00696,ACC00819,3272.44,Mobile_App,2683,1297,39656.33,36383.89,0,Normal,0
TXN0005676,2024-01-12 17:39:19,ACC00784,ACC00507,9153.8,Mobile_App,1879,3598,46380.19,37226.39,0,Normal,0
TXN0003505,2024-01-12 18:40:19,ACC00483,ACC00585,1785.9,Branch,1914,652,719.03,-1066.87,0,Normal,0
TXN0006372,2024-01-12 19:40:04,ACC00884,ACC00165,10964.19,Branch,804,2622,95199.98,84235.79,0,Normal,0
TXN0003734,2024-01-12 20:59:09,ACC00516,ACC00242,1732.18,Branch,1673,1265,16755.15,15022.97,0,Normal,0
TXN0000900,2024-01-12 22:24:36,ACC00135,ACC00400,3970.69,PromptPay,2813,2615,5410.17,1439.48,0,Normal,0
TXN0003325,2024-01-12 23:25:16,ACC00461,ACC00887,9323.46,Mobile_App,652,2119,28688.95,19365.49,0,Normal,0
TXN0005808,2024-01-13 01:44:52,ACC00802,ACC00126,2657.72,ATM,2133,451,7649.87,4992.15,0,Normal,0
TXN0005764,2024-01-13 05:32:40,ACC00798,ACC00560,5164.88,PromptPay,260,2065,26855.45,21690.57,0,Normal,0
TXN0003299,2024-01-13 06:08:35,ACC00457,ACC00249,6340.1,PromptPay,2897,3169,-6539.12,-12879.22,0,Normal,0
TXN0003306,2024-01-13 08:05:21,ACC00458,ACC00243,231.1,PromptPay,604,2341,17077.79,16846.69,0,Normal,0
TXN0006250,2024-01-13 09:42:42,ACC00865,ACC00027,11887.06,PromptPay,2106,3112,98222.46,86335.4,0,Normal,0
TXN0001657,2024-01-13 10:49:44,ACC00240,ACC00254,550.27,Branch,2431,1814,15019.78,14469.51,0,Normal,0
TXN0000686,2024-01-13 12:50:07,ACC00102,ACC00756,10199.63,Branch,2367,2791,-27403.53,-37603.16,0,Normal,0
TXN0001753,2024-01-13 13:11:18,ACC00252,ACC00366,5092.16,PromptPay,3100,3122,-31779.39,-36871.55,0,Normal,0
TXN0005796,2024-01-13 13:24:06,ACC00801,ACC00852,3444.26,Mobile_App,1738,1046,36058.15,32613.89,0,Normal,0
TXN0002037,2024-01-13 13:57:10,ACC00287,ACC00054,7845.45,Branch,1057,1588,4628.21,-3217.24,0,Normal,0
TXN0004005,2024-01-13 14:23:58,ACC00555,ACC00430,3467.19,Branch,338,589,29360.88,25893.69,0,Normal,0
TXN0001377,2024-01-13 14:24:30,ACC00207,ACC00601,10445.43,Mobile_App,1711,653,48710.92,38265.49,0,Normal,0
TXN0001615,2024-01-13 16:04:08,ACC00235,ACC00528,10422.53,ATM,3316,1844,41766.02,31343.49,0,Normal,0
TXN0002931,2024-01-13 16:26:50,ACC00409,ACC00350,10522.45,Branch,1475,420,-12519.26,-23041.71,0,Normal,0
TXN0001047,2024-01-13 18:20:24,ACC00158,ACC00264,1228.65,ATM,629,442,9088.78,7860.13,0,Normal,0
TXN0005432,2024-01-13 22:02:23,ACC00754,ACC00381,9512.16,PromptPay,1192,2572,62647.5,53135.34,0,Normal,0
TXN0003435,2024-01-14 00:37:10,ACC00474,ACC00676,8940.65,PromptPay,2777,1342,22343.41,13402.76,0,Normal,0
TXN0005642,2024-01-14 03:52:59,ACC00780,ACC00546,1281.97,Branch,805,3190,-4603.77,-5885.74,0,Normal,0
TXN0001601,2024-01-14 08:13:51,ACC00233,ACC00321,6202.93,Branch,3295,964,-1916.97,-8119.9,0,Normal,0
TXN0000041,2024-01-14 08:22:50,ACC00007,ACC00808,2969.49,Mobile_App,1094,3603,33138.41,30168.92,0,Normal,0
TXN0003802,2024-01-14 09:54:50,ACC00525,ACC00942,9800.09,Mobile_App,1628,2832,52783.01,42982.92,0,Normal,0
TXN0002684,2024-01-14 10:32:19,ACC00378,ACC00156,917.41,Mobile_App,1464,3275,17173.7,16256.29,0,Normal,0
TXN0001630,2024-01-14 11:18:36,ACC00236,ACC00437,8825.26,PromptPay,695,1609,-7066.61,-15891.87,0,Normal,0
TXN0006008,2024-01-14 11:55:38,ACC00832,ACC00642,5046.66,Branch,2094,2903,33941.86,28895.2,0,Normal,0
TXN0001875,2024-01-14 11:56:30,ACC00268,ACC00036,8859.17,Mobile_App,2448,3495,67794.41,58935.24,0,Normal,0
TXN0005899,2024-01-14 12:27:43,ACC00817,ACC00662,8061.23,Branch,2179,1499,58917.36,50856.13,0,Normal,0
TXN0003497,2024-01-14 12:41:28,ACC00482,ACC00682,2650.24,Branch,2778,562,24750.23,22099.99,0,Normal,0
TXN0002942,2024-01-14 14:11:36,ACC00410,ACC00744,7629.34,PromptPay,1248,1927,14548.52,6919.18,0,Normal,0
TXN0003652,2024-01-14 14:27:31,ACC00505,ACC00248,2721.61,Branch,2414,3273,75176.43,72454.82,0,Normal,0
TXN0005048,2024-01-14 14:55:58,ACC00697,ACC00068,3401.03,Mobile_App,3327,2754,38573.92,35172.89,0,Normal,0
TXN0003070,2024-01-14 15:35:21,ACC00426,ACC00100,2455.2,Branch,218,2780,67879.51,65424.31,0,Normal,0
TXN0005025,2024-01-14 17:39:05,ACC00694,ACC00905,8395.3,Mobile_App,1182,850,46727.74,38332.44,0,Normal,0
TXN0002395,2024-01-14 17:44:01,ACC00337,ACC00884,9743.73,Mobile_App,2851,804,73918.4,64174.67,0,Normal,0
TXN0001563,2024-01-14 17:51:12,ACC00229,ACC00548,7356.45,Mobile_App,3177,1196,43948.39,36591.94,0,Normal,0
TXN0001516,2024-01-14 21:26:05,ACC00223,ACC00774,1815.94,ATM,1160,510,48804.18,46988.24,0,Normal,0
TXN0005521,2024-01-14 22:56:50,ACC00765,ACC00226,5316.66,Mobile_App,1981,2503,31902.17,26585.51,0,Normal,0
TXN0005317,2024-01-15 03:04:05,ACC00737,ACC00230,7376.01,Mobile_App,1479,2170,23349.99,15973.98,0,Normal,0
TXN0004801,2024-01-15 07:46:41,ACC00668,ACC00098,5954.15,Mobile_App,2273,472,30609.56,24655.41,0,Normal,0
TXN0003865,2024-01-15 08:49:45,ACC00535,ACC00253,6877.08,Mobile_App,3500,1456,-19109.81,-25986.89,0,Normal,0
TXN0000915,2024-01-15 10:51:17,ACC00138,ACC00675,6675.87,PromptPay,1264,527,25824.0,19148.13,0,Normal,0
TXN0002978,2024-01-15 12:21:44,ACC00414,ACC00591,11571.44,PromptPay,1466,624,-3069.37,-14640.81,0,Normal,0
TXN0002108,2024-01-15 12:41:42,ACC00297,ACC00525,9274.7,Mobile_App,3487,1628,38137.12,28862.42,0,Normal,0
TXN0005952,2024-01-15 12:50:20,ACC00823,ACC00003,6402.27,PromptPay,1772,282,7833.56,1431.29,0,Normal,0
TXN0004245,2024-01-15 13:08:07,ACC00586,ACC00491,7933.82,Branch,1249,2789,49041.6,41107.78,0,Normal,0
TXN0005349,2024-01-15 13:29:13,ACC00742,ACC00057,11615.95,Branch,3126,3485,95124.35,83508.4,0,Normal,0
TXN0006655,2024-01-15 14:38:57,ACC00920,ACC00727,287.63,Branch,3582,1200,27798.53,27510.9,0,Normal,0
TXN0003233,2024-01-15 14:47:35,ACC00449,ACC00487,1939.63,Mobile_App,3485,194,51649.03,49709.4,0,Normal,0
TXN0004954,2024-01-15 15:21:39,ACC00687,ACC00259,6293.75,Branch,1451,2299,27003.64,20709.89,0,Normal,0
TXN0001192,2024-01-15 16:41:09,ACC00181,ACC00268,7324.41,ATM,1272,2448,8278.49,954.08,0,Normal,0
TXN0006151,2024-01-15 19:57:14,ACC00851,ACC00949,7661.56,Mobile_App,1520,1955,38605.63,30944.07,0,Normal,0
TXN0002155,2024-01-15 20:28:04,ACC00304,ACC00515,2297.61,Mobile_App,1631,1442,-22274.65,-24572.26,0,Normal,0
TXN0002839,2024-01-15 20:42:48,ACC00397,ACC00850,929.29,Mobile_App,2513,1732,35391.37,34462.08,0,Normal,0
TXN0005037,2024-01-15 21:04:16,ACC00696,ACC00916,6302.98,Branch,2683,992,36383.89,30080.91,0,Normal,0
TXN0000057,2024-01-16 07:33:13,ACC00010,ACC00386,5125.02,Mobile_App,599,412,14623.22,9498.2,0,Normal,0
TXN0003300,2024-01-16 07:56:47,ACC00457,ACC00930,2233.01,Mobile_App,2897,675,-12879.22,-15112.23,0,Normal,0
TXN0001361,2024-01-16 08:09:05,ACC00203,ACC00251,1063.22,Mobile_App,2259,1003,29320.79,28257.57,0,Normal,0
TXN0003328,2024-01-16 08:25:03,ACC00461,ACC00319,7393.91,ATM,652,627,7652.23,258.32,0,Normal,0
TXN0005761,2024-01-16 09:12:00,ACC00798,ACC00839,11240.97,PromptPay,260,2491,48879.93,37638.96,0,Normal,0
TXN0002643,2024-01-16 09:35:00,ACC00374,ACC00342,2507.73,PromptPay,3193,3266,42078.77,39571.04,0,Normal,0
TXN0006083,2024-01-16 10:23:10,ACC00841,ACC00311,10495.32,ATM,291,2856,75374.43,64879.11,0,Normal,0
TXN0005631,2024-01-16 10:31:15,ACC00779,ACC00509,10612.4,ATM,3022,2565,35883.04,25270.64,0,Normal,0
TXN0000381,2024-01-16 10:31:38,ACC00060,ACC00457,2254.37,PromptPay,2061,2897,26363.92,24109.55,0,Normal,0
TXN0004368,2024-01-16 13:40:17,ACC00604,ACC00509,6939.28,ATM,958,2565,-7055.07,-13994.35,0,Normal,0
TXN0003531,2024-01-16 15:01:29,ACC00486,ACC00151,6268.63,PromptPay,360,1078,19808.85,13540.22,0,Normal,0
TXN0000222,2024-01-16 15:50:28,ACC00035,ACC00503,2853.44,Mobile_App,1319,3010,28545.81,25692.37,0,Normal,0
TXN0002116,2024-01-16 15:54:00,ACC00298,ACC00281,11172.39,Mobile_App,1847,470,78227.91,67055.52,0,Normal,0
TXN0000260,2024-01-16 17:14:18,ACC00040,ACC00034,3407.01,PromptPay,833,2593,-14005.61,-17412.62,0,Normal,0
TXN0005736,2024-01-16 17:17:02,ACC00794,ACC00285,8781.55,Mobile_App,1775,2920,74355.06,65573.51,0,Normal,0
TXN0005232,2024-01-16 18:00:37,ACC00725,ACC00697,9766.93,Branch,385,3327,14912.14,5145.21,0,Normal,0
TXN0004796,2024-01-16 18:07:55,ACC00667,ACC00426,8557.15,Mobile_App,1055,218,37671.64,29114.49,0,Normal,0
TXN0002479,2024-01-16 18:10:30,ACC00349,ACC00771,2801.26,Mobile_App,1822,1555,-9926.22,-12727.48,0,Normal,0
TXN0006251,2024-01-16 18:27:28,ACC00865,ACC00097,3143.09,Mobile_App,2106,2834,86335.4,83192.31,0,Normal,0
TXN0003397,2024-01-16 19:47:26,ACC00469,ACC00583,9567.35,Mobile_App,1042,1536,-4049.41,-13616.76,0,Normal,0
TXN0000644,2024-01-16 20:17:14,ACC00097,ACC00156,4200.17,Mobile_App,2834,3275,11865.48,7665.31,0,Normal,0
TXN0006677,2024-01-16 20:20:30,ACC00924,ACC00602,4661.07,ATM,3035,1757,83447.18,78786.11,0,Normal,0
TXN0005043,2024-01-16 21:48:54,ACC00696,ACC00588,7402.81,Branch,2683,2558,1527.1,-5875.71,0,Normal,0
TXN0002647,2024-01-17 06:17:25,ACC00374,ACC00425,5192.93,Mobile_App,3193,477,10181.83,4988.9,0,Normal,0
TXN0003298,2024-01-17 06:38:11,ACC00457,ACC00225,806.27,PromptPay,2897,1166,-5732.85,-6539.12,0,Normal,0
TXN0003864,2024-01-17 07:24:06,ACC00535,ACC00174,4296.37,Branch,3500,227,-14813.44,-19109.81,0,Normal,0
TXN0004912,2024-01-17 07:43:11,ACC00681,ACC00635,10829.46,PromptPay,1552,1828,20788.7,9959.24,0,Normal,0
TXN0004662,2024-01-17 08:33:53,ACC00644,ACC00355,5227.99,Branch,2954,1266,-37777.08,-43005.07,0,Normal,0
TXN0003791,2024-01-17 08:54:53,ACC00523,ACC00132,1733.63,PromptPay,2911,2864,9780.09,8046.46,0,Normal,0
TXN0000696,2024-01-17 10:05:31,ACC00104,ACC00899,2966.06,PromptPay,1182,2667,25805.58,22839.52,0,Normal,0
TXN0002629,2024-01-17 10:07:01,ACC00371,ACC00631,4453.76,ATM,1071,1446,19116.0,14662.24,0,Normal,0
TXN0003937,2024-01-17 10:29:45,ACC00545,ACC00130,3797.6,Branch,2923,1468,9085.6,5288.0,0,Normal,0
TXN0000746,2024-01-17 11:05:09,ACC00112,ACC00610,11217.21,PromptPay,1079,2309,10630.32,-586.89,0,Normal,0
TXN0004334,2024-01-17 11:19:28,ACC00598,ACC00889,3037.09,PromptPay,1967,648,22999.31,19962.22,0,Normal,0
TXN0003759,2024-01-17 11:41:05,ACC00519,ACC00538,5819.53,PromptPay,1645,281,44903.82,39084.29,0,Normal,0
TXN0001509,2024-01-17 12:22:15,ACC00221,ACC00832,8190.23,Mobile_App,3484,2094,1925.67,-6264.56,0,Normal,0
TXN0000264,2024-01-17 12:22:55,ACC00041,ACC00837,1180.75,Branch,3039,1793,6213.88,5033.13,0,Normal,0
TXN0002808,2024-01-17 12:51:27,ACC00393,ACC00608,3869.83,Mobile_App,2945,1966,-5990.38,-9860.21,0,Normal,0
TXN0000548,2024-01-17 13:25:55,ACC00082,ACC00703,9344.46,PromptPay,593,976,25565.59,16221.13,0,Normal,0
TXN0004668,2024-01-17 13:47:46,ACC00645,ACC00038,8039.82,PromptPay,3244,3288,18533.19,10493.37,0,Normal,0
TXN0003485,2024-01-17 14:14:30,ACC00480,ACC00547,1070.18,PromptPay,388,3500,-48690.96,-49761.14,0,Normal,0
TXN0000150,2024-01-17 14:44:07,ACC00022,ACC00196,374.41,Mobile_App,2249,911,-37474.99,-37849.4,0,Normal,0
TXN0006644,2024-01-17 15:03:46,ACC00919,ACC00193,1519.5,Branch,3008,1258,46218.75,44699.25,0,Normal,0
TXN0006293,2024-01-17 15:49:43,ACC00872,ACC00257,401.66,PromptPay,2842,1709,7484.63,7082.97,0,Normal,0
TXN0004319,2024-01-17 15:58:58,ACC00597,ACC00688,9187.9,Branch,1464,1100,30599.28,21411.38,0,Normal,0
TXN0005675,2024-01-17 17:29:49,ACC00783,ACC00144,8197.77,Mobile_App,443,1256,-18533.05,-26730.82,0,Normal,0
TXN0005191,2024-01-17 18:32:28,ACC00717,ACC00066,210.54,PromptPay,3368,1380,14865.72,14655.18,0,Normal,0
TXN0002842,2024-01-17 19:27:02,ACC00397,ACC00519,7397.16,ATM,2513,1645,22633.94,15236.78,0,Normal,0
TXN0006873,2024-01-17 21:21:03,ACC00949,ACC00085,10746.09,Branch,1955,2037,115303.53,104557.44,0,Normal,0
TXN0005131,2024-01-17 23:29:48,ACC00707,ACC00794,9867.21,Branch,2204,1775,74503.08,64635.87,0,Normal,0
TXN0003819,2024-01-18 06:12:03,ACC00529,ACC00190,11513.41,PromptPay,2722,193,19373.31,7859.9,0,Normal,0
TXN0001255,2024-01-18 07:07:32,ACC00189,ACC00306,4458.18,PromptPay,2038,1863,33810.84,29352.66,0,Normal,0
TXN0003221,2024-01-18 09:13:37,ACC00447,ACC00516,9156.08,ATM,1419,1673,36184.46,27028.38,0,Normal,0
TXN0006413,2024-01-18 09:24:12,ACC00891,ACC00544,2878.97,Branch,1072,3465,81840.02,78961.05,0,Normal,0
TXN0003421,2024-01-18 09:25:37,ACC00472,ACC00517,9785.94,Branch,1013,3440,-7382.42,-17168.36,0,Normal,0
TXN0005142,2024-01-18 09:28:00,ACC00709,ACC00274,2490.54,Mobile_App,1179,3079,43948.38,41457.84,0,Normal,0
TXN0005027,2024-01-18 09:33:38,ACC00694,ACC00052,6739.29,PromptPay,1182,576,31166.49,24427.2,0,Normal,0
TXN0006810,2024-01-18 11:28:54,ACC00940,ACC00868,5696.63,ATM,462,2389,7335.91,1639.28,0,Normal,0
TXN0000806,2024-01-18 12:25:30,ACC00121,ACC00830,9606.51,PromptPay,311,856,47208.4,37601.89,0,Normal,0
TXN0002379,2024-01-18 13:43:53,ACC00335,ACC00915,5131.23,Mobile_App,581,3108,15073.68,9942.45,0,Normal,0
TXN0003417,2024-01-18 14:11:57,ACC00472,ACC00161,4279.68,Mobile_App,1013,835,12151.51,7871.83,0,Normal,0
TXN0005121,2024-01-18 14:56:56,ACC00706,ACC00528,2929.75,PromptPay,1752,1844,25877.12,22947.37,0,Normal,0
TXN0002093,2024-01-18 15:20:36,ACC00295,ACC00775,6887.08,Branch,3393,746,34388.9,27501.82,0,Normal,0
TXN0004062,2024-01-18 16:47:43,ACC00562,ACC00674,1823.82,PromptPay,1430,2878,33958.31,32134.49,0,Normal,0
TXN0006536,2024-01-18 17:47:44,ACC00903,ACC00025,4288.03,Branch,3365,2478,20107.91,15819.88,0,Normal,0
TXN0001886,2024-01-18 17:51:24,ACC00269,ACC00648,719.02,Mobile_App,1122,2511,15532.31,14813.29,0,Normal,0
TXN0002909,2024-01-18 18:15:04,ACC00406,ACC00081,8520.91,Mobile_App,2570,1133,4147.19,-4373.72,0,Normal,0
TXN0004291,2024-01-18 18:21:03,ACC00593,ACC00883,8237.49,Mobile_App,1959,2724,70777.29,62539.8,0,Normal,0
TXN0002119,2024-01-18 19:19:09,ACC00298,ACC00270,5564.59,ATM,1847,2590,57446.91,51882.32,0,Normal,0
TXN0003565,2024-01-18 19:46:59,ACC00493,ACC00578,988.0,Mobile_App,841,2266,24018.6,23030.6,0,Normal,0
TXN0003668,2024-01-18 21:25:59,ACC00507,ACC00306,8801.84,Mobile_App,3598,1863,22987.07,14185.23,0,Normal,0
TXN0000615,2024-01-18 22:38:01,ACC00092,ACC00531,1750.77,Mobile_App,1038,813,-19631.74,-21382.51,0,Normal,0
TXN0004979,2024-01-19 06:21:13,ACC00690,ACC00348,6439.28,Branch,995,1055,49499.45,43060.17,0,Normal,0
TXN0000679,2024-01-19 07:19:20,ACC00101,ACC00378,10785.73,Branch,880,1464,6604.06,-4181.67,0,Normal,0
TXN0006675,2024-01-19 08:43:08,ACC00924,ACC00463,2676.62,Mobile_App,3035,3220,93976.03,91299.41,0,Normal,0
TXN0001115,2024-01-19 09:57:12,ACC00169,ACC00463,10378.54,Mobile_App,2620,3220,25437.66,15059.12,0,Normal,0
TXN0004720,2024-01-19 10:01:10,ACC00655,ACC00945,1249.98,Mobile_App,1355,1900,-11141.4,-12391.38,0,Normal,0
TXN0004320,2024-01-19 10:01:54,ACC00597,ACC00585,8881.82,Mobile_App,1464,652,21411.38,12529.56,0,Normal,0
TXN0006290,2024-01-19 10:37:39,ACC00872,ACC00041,6974.69,PromptPay,2842,3039,28704.43,21729.74,0,Normal,0
TXN0002898,2024-01-19 12:27:25,ACC00404,ACC00202,8265.57,PromptPay,1897,2797,-19126.33,-27391.9,0,Normal,0
TXN0005672,2024-01-19 12:58:33,ACC00783,ACC00726,7182.76,PromptPay,443,2463,6878.77,-303.99,0,Normal,0
TXN0005325,2024-01-19 14:25:07,ACC00738,ACC00047,9641.42,Branch,3273,3307,43286.63,33645.21,0,Normal,0
TXN0000305,2024-01-19 14:58:45,ACC00047,ACC00759,7920.08,Mobile_App,3307,3365,5351.4,-2568.68,0,Normal,0
TXN0004260,2024-01-19 15:11:15,ACC00588,ACC00492,4679.44,Mobile_App,2558,1252,-881.04,-5560.48,0,Normal,0
TXN0006567,2024-01-19 17:46:02,ACC00906,ACC00267,4380.05,PromptPay,1454,2589,42010.16,37630.11,0,Normal,0
TXN0006542,2024-01-19 18:33:23,ACC00904,ACC00544,2706.65,PromptPay,3535,3465,70323.77,67617.12,0,Normal,0
TXN0004460,2024-01-19 20:29:36,ACC00617,ACC00810,7807.54,PromptPay,2926,2384,39789.31,31981.77,0,Normal,0
TXN0004631,2024-01-19 20:49:33,ACC00641,ACC00078,7098.63,Branch,1902,3346,52980.79,45882.16,0,Normal,0
TXN0005373,2024-01-19 21:33:13,ACC00746,ACC00780,6523.43,PromptPay,2424,805,69405.78,62882.35,0,Normal,0
TXN0001151,2024-01-20 01:07:45,ACC00176,ACC00940,1767.29,PromptPay,3132,462,27940.62,26173.33,0,Normal,0
TXN0002252,2024-01-20 10:30:50,ACC00319,ACC00068,2746.27,ATM,627,2754,1884.91,-861.36,0,Normal,0
TXN0002425,2024-01-20 10:40:03,ACC00341,ACC00874,3602.81,Mobile_App,562,3379,12671.45,9068.64,0,Normal,0
TXN0003464,2024-01-20 11:17:25,ACC00478,ACC00114,11093.11,Branch,1208,1508,26857.17,15764.06,0,Normal,0
TXN0004153,2024-01-20 11:22:54,ACC00575,ACC00093,7942.21,PromptPay,1323,2925,44702.46,36760.25,0,Normal,0
TXN0001703,2024-01-20 11:39:57,ACC00246,ACC00731,1965.32,Branch,1047,3462,24403.05,22437.73,0,Normal,0
TXN0004256,2024-01-20 11:53:40,ACC00588,ACC00138,3705.97,Mobile_App,2558,1264,21220.18,17514.21,0,Normal,0
TXN0005017,2024-01-20 11:53:42,ACC00693,ACC00169,4339.95,PromptPay,369,2620,-10442.41,-14782.36,0,Normal,0
TXN0006047,2024-01-20 12:03:35,ACC00836,ACC00269,9151.36,Mobile_App,290,1122,8935.72,-215.64,0,Normal,0
TXN0001641,2024-01-20 12:16:39,ACC00238,ACC00390,7627.66,Mobile_App,2882,460,-21714.76,-29342.42,0,Normal,0
TXN0000404,2024-01-20 13:46:23,ACC00063,ACC00015,10720.28,Branch,1730,2598,-7228.59,-17948.87,0,Normal,0
TXN0006458,2024-01-20 14:04:40,ACC00896,ACC00620,10066.55,Mobile_App,1690,1946,31636.19,21569.64,0,Normal,0
TXN0003765,2024-01-20 14:28:56,ACC00520,ACC00894,5486.46,PromptPay,1040,1229,29967.79,24481.33,0,Normal,0
TXN0004612,2024-01-20 16:40:03,ACC00639,ACC00443,3712.28,PromptPay,701,1974,46152.25,42439.97,0,Normal,0
TXN0004160,2024-01-20 16:54:10,ACC00575,ACC00681,11778.67,PromptPay,1323,1552,4064.16,-7714.51,0,Normal,0
TXN0000528,2024-01-20 16:59:25,ACC00079,ACC00629,7925.68,Mobile_App,1365,1410,4293.95,-3631.73,0,Normal,0
TXN0002819,2024-01-20 17:28:12,ACC00394,ACC00603,6643.25,ATM,1143,2541,-10383.16,-17026.41,0,Normal,0
TXN0004276,2024-01-20 17:51:37,ACC00591,ACC00349,3396.53,PromptPay,624,1822,53868.18,50471.65,0,Normal,0
TXN0001995,2024-01-20 18:11:05,ACC00282,ACC00781,8369.36,Mobile_App,2285,3073,8036.79,-332.57,0,Normal,0
TXN0000514,2024-01-20 19:34:32,ACC00078,ACC00771,1542.57,PromptPay,3346,1555,3430.71,1888.14,0,Normal,0
TXN0002151,2024-01-20 21:48:57,ACC00304,ACC00089,5777.23,PromptPay,1631,846,74.6,-5702.63,0,Normal,0
TXN0001308,2024-01-21 00:42:47,ACC00196,ACC00330,2661.93,PromptPay,911,1203,17431.65,14769.72,0,Normal,0
TXN0005878,2024-01-21 01:37:02,ACC00813,ACC00922,860.97,PromptPay,2416,1174,116652.12,115791.15,0,Normal,0
TXN0002562,2024-01-21 04:51:19,ACC00363,ACC00382,7724.11,PromptPay,3388,2132,47847.8,40123.69,0,Normal,0
TXN0000876,2024-01-21 07:31:07,ACC00132,ACC00395,3510.8,PromptPay,2864,1833,24193.84,20683.04,0,Normal,0
TXN0005973,2024-01-21 08:09:42,ACC00827,ACC00211,6728.16,Mobile_App,3449,3369,9067.18,2339.02,0,Normal,0
TXN0001294,2024-01-21 08:26:47,ACC00194,ACC00340,10826.82,Mobile_App,2230,240,12660.4,1833.58,0,Normal,0
TXN0003598,2024-01-21 10:23:58,ACC00498,ACC00841,6596.26,Mobile_App,1931,291,42823.17,36226.91,0,Normal,0
TXN0005956,2024-01-21 11:32:14,ACC00824,ACC00330,4032.93,Branch,1556,1203,55218.12,51185.19,0,Normal,0
TXN0001794,2024-01-21 11:45:59,ACC00258,ACC00524,7606.83,PromptPay,1974,601,42056.63,34449.8,0,Normal,0
TXN0005783,2024-01-21 13:37:12,ACC00799,ACC00399,4233.04,Branch,3315,2551,28017.37,23784.33,0,Normal,0
TXN0003915,2024-01-21 14:29:33,ACC00542,ACC00247,496.15,ATM,3384,2388,14342.06,13845.91,0,Normal,0
TXN0004421,2024-01-21 15:27:31,ACC00611,ACC00877,3317.78,Branch,3483,3269,-7747.12,-11064.9,0,Normal,0
TXN0005132,2024-01-21 16:14:21,ACC00707,ACC00089,5277.26,Mobile_App,2204,846,64635.87,59358.61,0,Normal,0
TXN0006360,2024-01-21 17:32:06,ACC00880,ACC00003,1420.45,PromptPay,996,282,-13803.93,-15224.38,0,Normal,0
TXN0003043,2024-01-21 17:37:50,ACC00423,ACC00705,4217.42,Mobile_App,1475,3032,-1155.06,-5372.48,0,Normal,0
